Respondent_ID,Age,Gender,Income_Level,Frequency_of_Consumption,Brand_Preference,Satisfaction_Level,Purchase_Location,Reason_for_Choice,Occasions_of_Buying,Most_Often_Consumed_Brand,Consumed_With,NPS_Score,Taste_Rating,Price_Rating,Packaging_Rating,Brand_Reputation_Rating,Availability_Rating,Sweetness_Rating,Fizziness_Rating
798,28,Non-Binary,High,Rarely,Coke,Dissatisfied,Supermarket,Brand Loyalty,Travel,Other,With Family,10,4,4,3,5,1,1,3
799,22,Female,High,Rarely,Store Brand,Neutral,Supermarket,Brand Loyalty,Restaurants,RC Cola,Alone,9,1,5,4,5,3,3,5
800,48,Male,High,Weekly,Coke,Very Dissatisfied,Other,Other,Travel,RC Cola,With Family,9,1,2,2,5,1,1,2
801,50,Prefer Not to Say,High,Weekly,Pepsi,Dissatisfied,Supermarket,Price,Restaurants,Store Brand,With Family,5,2,4,3,1,5,2,2
802,43,Female,Low,Monthly,RC Cola,Satisfied,Online,Other,Travel,Store Brand,With Friends,9,5,3,2,3,5,1,1
803,23,Male,Middle,Never,Other,Satisfied,Vending Machine,Price,Home,RC Cola,With Colleagues,9,5,3,4,3,1,1,4
804,43,Male,Middle,Rarely,Other,Very Satisfied,Supermarket,Price,Other,RC Cola,Alone,6,2,4,2,5,4,3,4
805,26,Male,High,Weekly,Other,Dissatisfied,Supermarket,Taste,Restaurants,RC Cola,Other,9,3,5,3,2,4,5,1
806,49,Prefer Not to Say,Low,Never,RC Cola,Very Dissatisfied,Convenience Store,Taste,Other,Coke,Other,3,3,2,3,2,3,4,1
807,34,Non-Binary,High,Daily,Pepsi,Very Satisfied,Supermarket,Taste,Sports Events,Other,Other,4,5,3,1,1,2,5,4
808,31,Male,Middle,Monthly,Coke,Dissatisfied,Convenience Store,Price,Other,RC Cola,With Colleagues,3,3,4,4,3,1,1,5
809,63,Female,Middle,Rarely,Coke,Dissatisfied,Vending Machine,Brand Loyalty,Travel,RC Cola,Alone,6,5,5,1,4,1,2,5
810,26,Non-Binary,Low,Rarely,Coke,Dissatisfied,Other,Brand Loyalty,Parties,Other,With Colleagues,2,3,3,3,2,1,1,4
811,51,Non-Binary,Middle,Weekly,RC Cola,Dissatisfied,Online,Price,Restaurants,Store Brand,With Friends,4,4,3,1,1,1,2,2
812,28,Female,Low,Rarely,Pepsi,Dissatisfied,Other,Availability,Home,Other,With Colleagues,10,2,2,1,5,1,4,1
813,20,Non-Binary,Low,Rarely,Pepsi,Neutral,Online,Other,Parties,Coke,With Colleagues,8,5,4,1,4,1,1,3
814,44,Female,Low,Rarely,Other,Neutral,Other,Taste,Home,RC Cola,With Colleagues,7,3,3,1,2,2,4,2
815,61,Non-Binary,High,Rarely,RC Cola,Dissatisfied,Vending Machine,Brand Loyalty,Travel,Other,With Family,6,1,3,4,2,5,4,2
816,44,Prefer Not to Say,Low,Daily,Other,Very Satisfied,Convenience Store,Other,Restaurants,Pepsi,Alone,7,5,1,1,3,2,5,3
817,40,Female,Middle,Weekly,Other,Very Satisfied,Supermarket,Other,Parties,Other,With Family,2,4,3,1,4,4,4,1
818,62,Male,Middle,Rarely,RC Cola,Neutral,Other,Price,Travel,Coke,Alone,9,5,4,1,3,1,2,5
819,38,Male,Middle,Never,Pepsi,Very Satisfied,Online,Brand Loyalty,Work,Coke,With Family,10,2,2,5,5,1,2,5
820,55,Prefer Not to Say,High,Weekly,Store Brand,Very Dissatisfied,Supermarket,Brand Loyalty,Restaurants,Coke,Alone,2,1,2,4,2,2,4,2
821,40,Male,High,Weekly,Other,Very Dissatisfied,Supermarket,Other,Parties,Coke,Alone,3,1,2,4,4,4,3,4
822,33,Prefer Not to Say,High,Rarely,RC Cola,Very Dissatisfied,Online,Brand Loyalty,Work,Store Brand,With Family,10,3,2,2,3,1,2,5
823,35,Male,Low,Daily,Store Brand,Very Satisfied,Vending Machine,Other,Other,Other,With Family,6,1,3,1,4,5,4,1
824,50,Female,High,Weekly,Other,Neutral,Supermarket,Brand Loyalty,Other,Coke,Alone,4,3,4,1,3,2,5,5
825,30,Prefer Not to Say,High,Never,RC Cola,Very Dissatisfied,Supermarket,Brand Loyalty,Parties,RC Cola,Alone,6,5,4,3,1,4,2,2
826,31,Male,High,Monthly,Store Brand,Dissatisfied,Supermarket,Availability,Work,Pepsi,Other,4,3,4,3,2,1,5,4
827,39,Non-Binary,Middle,Rarely,Coke,Very Dissatisfied,Other,Availability,Work,Store Brand,With Family,1,1,4,4,2,4,1,2
828,36,Non-Binary,High,Rarely,Coke,Very Dissatisfied,Supermarket,Price,Other,Other,With Colleagues,8,4,4,3,5,5,2,5
829,52,Female,Middle,Rarely,Pepsi,Dissatisfied,Vending Machine,Availability,Restaurants,Store Brand,With Colleagues,4,2,4,2,4,3,2,1
830,62,Male,Middle,Daily,Other,Very Satisfied,Vending Machine,Availability,Travel,Coke,With Colleagues,2,4,1,3,5,4,4,3
831,63,Male,High,Never,Pepsi,Neutral,Convenience Store,Taste,Home,Store Brand,With Family,3,3,2,2,5,2,4,4
832,64,Non-Binary,Low,Monthly,RC Cola,Dissatisfied,Convenience Store,Brand Loyalty,Work,Other,With Colleagues,7,4,5,5,4,1,4,4
833,21,Female,High,Rarely,Pepsi,Very Satisfied,Online,Price,Parties,Store Brand,Alone,7,2,3,5,5,5,4,4
834,29,Non-Binary,Middle,Rarely,Store Brand,Very Satisfied,Vending Machine,Availability,Parties,Pepsi,With Family,1,3,5,3,5,3,5,1
835,62,Non-Binary,Low,Daily,Store Brand,Very Satisfied,Supermarket,Taste,Other,Store Brand,With Colleagues,10,3,3,3,4,5,4,1
836,42,Non-Binary,Low,Weekly,Pepsi,Very Satisfied,Online,Other,Parties,Coke,With Family,7,1,5,1,5,2,1,4
837,36,Male,Middle,Monthly,RC Cola,Dissatisfied,Convenience Store,Availability,Other,Store Brand,Other,7,4,4,3,4,2,1,1
838,59,Non-Binary,Low,Monthly,Other,Neutral,Online,Availability,Restaurants,RC Cola,Alone,7,2,2,5,1,4,2,1
839,18,Female,High,Monthly,Coke,Neutral,Other,Price,Travel,Pepsi,Alone,9,2,1,5,5,4,4,2
840,25,Non-Binary,Middle,Never,RC Cola,Neutral,Supermarket,Taste,Home,RC Cola,With Colleagues,6,2,4,3,3,3,4,4
841,19,Male,High,Weekly,RC Cola,Neutral,Supermarket,Price,Travel,Coke,Alone,7,5,1,1,1,3,5,4
842,18,Male,Middle,Weekly,Other,Very Satisfied,Convenience Store,Availability,Parties,Coke,Alone,9,3,3,3,5,5,4,1
843,44,Female,High,Daily,Coke,Dissatisfied,Online,Other,Travel,Other,Alone,9,1,2,4,3,2,4,1
844,28,Prefer Not to Say,Low,Never,Coke,Dissatisfied,Other,Other,Sports Events,RC Cola,With Family,8,1,2,1,4,1,1,4
845,54,Non-Binary,Low,Never,Coke,Neutral,Vending Machine,Brand Loyalty,Travel,Other,Other,2,2,1,4,3,1,1,1
846,36,Male,High,Monthly,Other,Very Satisfied,Convenience Store,Other,Restaurants,Other,With Friends,3,4,3,1,3,2,3,3
847,22,Non-Binary,Middle,Monthly,Store Brand,Very Dissatisfied,Other,Price,Sports Events,Store Brand,With Family,8,3,5,3,5,4,1,4
848,25,Non-Binary,Middle,Daily,Store Brand,Very Dissatisfied,Online,Other,Sports Events,Store Brand,Alone,8,4,1,4,4,3,3,5
849,22,Female,Low,Daily,Pepsi,Very Dissatisfied,Supermarket,Other,Work,Pepsi,With Family,4,5,3,5,2,2,4,2
850,47,Male,High,Never,Store Brand,Very Dissatisfied,Online,Price,Restaurants,Coke,With Family,5,4,5,4,5,4,3,2
851,55,Female,Middle,Weekly,Store Brand,Satisfied,Online,Price,Other,Coke,With Friends,10,3,3,5,4,5,2,2
852,29,Female,Low,Never,Other,Dissatisfied,Supermarket,Taste,Restaurants,RC Cola,With Colleagues,3,1,4,2,5,3,3,2
853,31,Female,High,Rarely,Other,Dissatisfied,Supermarket,Availability,Work,Store Brand,With Friends,10,1,4,2,4,1,4,5
854,26,Non-Binary,High,Monthly,Coke,Dissatisfied,Online,Availability,Parties,RC Cola,With Friends,1,1,4,3,5,2,4,2
855,20,Female,Low,Never,RC Cola,Very Dissatisfied,Vending Machine,Availability,Other,RC Cola,With Friends,5,1,1,1,5,4,1,5
856,27,Prefer Not to Say,Low,Never,Coke,Dissatisfied,Other,Taste,Home,Store Brand,With Friends,3,3,4,3,1,1,4,3
857,30,Non-Binary,Low,Daily,Other,Very Satisfied,Vending Machine,Other,Restaurants,RC Cola,With Colleagues,10,2,5,4,3,1,2,2
858,26,Non-Binary,Low,Weekly,Store Brand,Satisfied,Supermarket,Taste,Sports Events,Other,Other,6,3,5,3,3,3,4,1
859,62,Non-Binary,High,Rarely,RC Cola,Satisfied,Supermarket,Availability,Restaurants,Other,Other,8,1,4,5,5,5,4,1
860,57,Prefer Not to Say,High,Never,RC Cola,Satisfied,Online,Other,Home,Coke,Other,0,5,4,3,1,3,2,3
861,34,Male,High,Weekly,Coke,Satisfied,Supermarket,Other,Home,Pepsi,With Friends,8,2,4,5,3,1,3,2
862,47,Female,High,Monthly,Store Brand,Neutral,Other,Other,Sports Events,Other,With Family,2,2,3,1,1,4,3,2
863,18,Prefer Not to Say,High,Never,Store Brand,Very Dissatisfied,Convenience Store,Brand Loyalty,Travel,Pepsi,With Family,7,1,3,5,1,2,5,2
864,54,Male,Middle,Rarely,RC Cola,Satisfied,Online,Brand Loyalty,Work,Store Brand,Other,0,3,5,4,2,5,2,1
865,57,Female,High,Monthly,Other,Very Satisfied,Online,Taste,Home,Pepsi,Alone,3,2,3,1,4,5,1,2
866,29,Non-Binary,Middle,Rarely,RC Cola,Satisfied,Vending Machine,Availability,Travel,RC Cola,With Family,2,2,3,1,4,3,5,4
867,60,Non-Binary,High,Daily,Coke,Satisfied,Supermarket,Price,Other,Other,Other,10,3,3,3,3,4,5,4
868,25,Non-Binary,Middle,Daily,Other,Satisfied,Other,Brand Loyalty,Travel,Pepsi,Alone,3,4,3,4,2,1,4,1
869,32,Female,High,Never,Coke,Very Satisfied,Online,Availability,Travel,Store Brand,With Family,7,5,5,1,4,2,1,4
870,29,Female,High,Weekly,Coke,Very Dissatisfied,Online,Taste,Work,Other,With Colleagues,1,4,5,2,2,1,5,2
871,46,Non-Binary,Middle,Daily,RC Cola,Very Dissatisfied,Online,Price,Home,RC Cola,Other,2,5,3,2,5,2,4,1
872,24,Female,Middle,Rarely,Pepsi,Neutral,Other,Taste,Restaurants,Coke,Alone,0,5,4,5,3,3,5,3
873,56,Prefer Not to Say,High,Daily,Coke,Very Dissatisfied,Online,Price,Other,Other,Alone,2,1,5,3,4,1,1,3
874,53,Non-Binary,High,Monthly,Pepsi,Very Dissatisfied,Other,Price,Travel,Store Brand,Other,6,4,1,2,4,3,4,3
875,49,Male,High,Daily,Coke,Very Dissatisfied,Vending Machine,Price,Other,Coke,With Friends,4,5,1,4,5,4,4,2
876,58,Male,Low,Weekly,Store Brand,Neutral,Convenience Store,Price,Restaurants,Other,With Family,10,3,1,4,1,5,2,3
877,40,Prefer Not to Say,Middle,Daily,Store Brand,Dissatisfied,Supermarket,Availability,Work,Other,With Colleagues,10,5,5,4,1,2,2,5
878,36,Female,Middle,Daily,Other,Very Satisfied,Convenience Store,Availability,Work,Store Brand,With Family,1,5,2,1,4,1,2,5
879,25,Non-Binary,Middle,Rarely,Other,Dissatisfied,Online,Price,Other,Coke,With Colleagues,0,1,5,4,4,3,5,4
880,46,Female,Low,Monthly,Pepsi,Neutral,Convenience Store,Availability,Restaurants,Pepsi,Other,3,3,4,1,5,3,3,5
881,38,Female,Middle,Rarely,Other,Dissatisfied,Supermarket,Taste,Home,Other,With Family,8,5,4,4,4,3,2,3
882,41,Male,High,Monthly,Store Brand,Neutral,Supermarket,Brand Loyalty,Travel,Store Brand,Alone,6,1,2,4,1,2,5,4
883,21,Non-Binary,High,Rarely,Pepsi,Neutral,Supermarket,Other,Parties,Store Brand,Alone,1,3,3,5,3,5,4,1
884,63,Female,Middle,Never,Store Brand,Neutral,Other,Price,Work,Other,Other,2,5,4,2,2,4,2,3
885,45,Male,Middle,Never,Coke,Very Satisfied,Convenience Store,Availability,Sports Events,Other,With Colleagues,5,3,1,1,3,4,1,5
886,54,Female,Middle,Rarely,Other,Dissatisfied,Convenience Store,Taste,Sports Events,RC Cola,With Friends,7,3,4,3,2,2,2,1
887,51,Prefer Not to Say,Low,Daily,RC Cola,Neutral,Vending Machine,Taste,Sports Events,Coke,With Family,3,3,3,1,2,2,1,1
888,51,Male,Middle,Rarely,Coke,Dissatisfied,Online,Brand Loyalty,Work,RC Cola,With Friends,0,3,2,3,1,2,4,5
889,42,Non-Binary,Low,Monthly,Other,Very Dissatisfied,Convenience Store,Taste,Parties,Coke,With Colleagues,2,5,3,4,1,3,2,2
890,32,Non-Binary,High,Weekly,RC Cola,Very Satisfied,Online,Availability,Work,Store Brand,Alone,8,4,1,3,2,1,1,4
891,59,Non-Binary,Middle,Rarely,Pepsi,Dissatisfied,Other,Brand Loyalty,Home,Other,With Colleagues,7,5,4,2,2,5,4,5
892,50,Non-Binary,Middle,Weekly,Store Brand,Very Dissatisfied,Convenience Store,Price,Other,Other,With Family,9,3,4,3,5,2,2,1
893,51,Male,Middle,Daily,Pepsi,Very Dissatisfied,Other,Availability,Parties,Pepsi,With Family,4,4,1,2,2,1,1,2
894,49,Male,High,Rarely,Pepsi,Dissatisfied,Online,Taste,Sports Events,RC Cola,With Family,5,3,2,3,1,5,5,4
895,53,Male,Low,Daily,Store Brand,Dissatisfied,Convenience Store,Brand Loyalty,Home,Other,With Colleagues,6,5,2,3,3,5,2,5
896,50,Male,Middle,Daily,Other,Neutral,Online,Price,Other,Other,Other,5,4,1,5,5,5,2,2
897,32,Non-Binary,Low,Monthly,RC Cola,Neutral,Vending Machine,Other,Restaurants,RC Cola,Other,4,4,3,3,4,4,5,1
898,37,Prefer Not to Say,Low,Daily,Pepsi,Dissatisfied,Other,Taste,Travel,Coke,With Colleagues,1,3,2,1,1,5,5,4
899,56,Prefer Not to Say,Low,Daily,Other,Dissatisfied,Supermarket,Taste,Travel,Coke,With Colleagues,3,5,4,5,3,4,3,1
900,24,Male,Low,Daily,Coke,Neutral,Other,Taste,Restaurants,Coke,With Family,6,2,4,1,2,5,1,3
901,35,Prefer Not to Say,Middle,Monthly,RC Cola,Very Dissatisfied,Convenience Store,Brand Loyalty,Home,Pepsi,With Family,1,2,2,3,1,3,1,1
902,48,Female,Low,Daily,Coke,Very Satisfied,Other,Other,Sports Events,Other,With Friends,2,4,4,5,5,3,4,5
903,54,Non-Binary,Low,Rarely,Coke,Very Satisfied,Online,Brand Loyalty,Home,Other,With Colleagues,5,4,2,4,3,1,2,1
904,44,Male,High,Monthly,Other,Neutral,Other,Taste,Home,Coke,With Colleagues,6,1,5,1,1,3,1,3
905,55,Male,High,Daily,Other,Satisfied,Convenience Store,Availability,Home,Pepsi,With Family,0,5,5,2,1,3,5,2
906,64,Female,High,Never,Other,Neutral,Convenience Store,Availability,Other,RC Cola,With Friends,8,3,4,5,3,2,5,5
907,30,Prefer Not to Say,High,Rarely,Coke,Neutral,Online,Other,Other,Other,Other,3,1,2,4,3,1,4,1
908,46,Female,High,Never,RC Cola,Dissatisfied,Supermarket,Other,Home,Coke,With Colleagues,0,3,4,4,5,3,2,3
909,22,Male,Middle,Never,Coke,Satisfied,Vending Machine,Availability,Parties,Pepsi,With Colleagues,8,4,3,1,4,5,3,4
910,39,Female,High,Rarely,Other,Satisfied,Convenience Store,Brand Loyalty,Work,Other,With Colleagues,2,2,5,5,1,4,4,5
911,64,Male,High,Never,Coke,Neutral,Vending Machine,Brand Loyalty,Parties,Coke,With Colleagues,0,4,3,1,3,3,5,5
912,19,Male,High,Rarely,Pepsi,Very Dissatisfied,Other,Other,Sports Events,Other,Alone,8,1,3,1,5,3,4,1
913,49,Female,Low,Never,Other,Satisfied,Other,Availability,Sports Events,RC Cola,Other,5,1,3,4,5,2,2,1
914,22,Female,High,Monthly,RC Cola,Satisfied,Online,Price,Other,Other,Other,7,3,4,5,5,2,4,1
915,53,Non-Binary,High,Weekly,Pepsi,Neutral,Online,Availability,Restaurants,Other,With Friends,4,1,4,1,1,2,4,3
916,52,Female,Middle,Weekly,Other,Dissatisfied,Other,Brand Loyalty,Sports Events,Pepsi,Other,2,2,1,1,2,5,1,5
917,51,Non-Binary,Middle,Monthly,Coke,Neutral,Other,Other,Home,Pepsi,Alone,10,1,1,5,1,5,4,3
918,46,Male,Low,Daily,Other,Very Satisfied,Vending Machine,Taste,Other,Store Brand,Other,0,4,5,5,2,3,1,3
919,62,Male,Low,Monthly,Coke,Very Dissatisfied,Vending Machine,Taste,Travel,Store Brand,With Colleagues,1,1,1,2,4,2,1,1
920,44,Female,Low,Never,Store Brand,Satisfied,Online,Price,Work,Store Brand,With Friends,3,1,5,5,4,2,2,1
921,53,Male,High,Rarely,Coke,Satisfied,Supermarket,Taste,Work,RC Cola,With Friends,10,3,3,1,2,4,5,4
922,24,Prefer Not to Say,Low,Weekly,Coke,Dissatisfied,Online,Brand Loyalty,Travel,Coke,Alone,8,2,1,3,1,1,3,4
923,23,Female,High,Monthly,RC Cola,Satisfied,Vending Machine,Other,Restaurants,RC Cola,With Friends,2,5,5,3,1,1,3,3
924,28,Female,Middle,Rarely,Other,Neutral,Convenience Store,Availability,Work,Pepsi,Other,10,1,1,2,1,3,1,2
925,44,Non-Binary,Low,Never,RC Cola,Neutral,Online,Other,Travel,Store Brand,With Friends,8,1,1,3,3,5,3,1
926,32,Female,High,Monthly,Coke,Dissatisfied,Convenience Store,Price,Restaurants,Coke,With Friends,3,2,5,3,2,4,3,4
927,62,Prefer Not to Say,Low,Rarely,RC Cola,Very Satisfied,Supermarket,Brand Loyalty,Home,Store Brand,Other,3,4,4,4,3,1,1,2
928,28,Non-Binary,High,Never,Pepsi,Neutral,Supermarket,Taste,Work,Coke,With Friends,8,2,3,3,2,2,3,5
929,61,Non-Binary,Middle,Never,RC Cola,Very Dissatisfied,Supermarket,Price,Work,Store Brand,With Colleagues,9,1,2,1,1,4,2,5
930,61,Female,High,Weekly,Store Brand,Neutral,Supermarket,Price,Parties,RC Cola,With Friends,8,2,2,5,1,1,1,5
931,51,Non-Binary,High,Weekly,Pepsi,Neutral,Online,Price,Sports Events,Coke,With Friends,4,4,3,4,2,3,4,1
932,36,Prefer Not to Say,Middle,Never,Other,Very Satisfied,Other,Taste,Sports Events,Pepsi,Other,10,2,5,3,1,2,1,5
933,43,Non-Binary,Middle,Never,RC Cola,Neutral,Online,Availability,Restaurants,Store Brand,With Family,7,3,3,3,1,1,5,5
934,56,Female,Middle,Weekly,Pepsi,Very Dissatisfied,Supermarket,Other,Work,RC Cola,Alone,10,3,5,1,5,1,3,4
935,63,Non-Binary,Low,Rarely,Pepsi,Dissatisfied,Supermarket,Brand Loyalty,Travel,Pepsi,Other,1,2,1,5,5,2,5,3
936,58,Male,Low,Monthly,RC Cola,Neutral,Vending Machine,Taste,Travel,Store Brand,Alone,4,5,2,5,1,1,1,2
937,58,Female,Middle,Daily,Other,Dissatisfied,Other,Availability,Restaurants,Other,Other,5,5,2,5,4,5,5,2
938,22,Prefer Not to Say,Middle,Weekly,Store Brand,Satisfied,Vending Machine,Taste,Travel,Coke,With Family,8,3,4,2,5,4,5,1
939,52,Non-Binary,High,Weekly,Coke,Satisfied,Vending Machine,Other,Other,RC Cola,Other,9,4,2,4,1,5,2,3
940,26,Male,High,Rarely,Coke,Very Dissatisfied,Online,Price,Travel,Coke,Alone,6,1,3,4,1,1,2,3
941,38,Non-Binary,High,Daily,Coke,Satisfied,Convenience Store,Taste,Travel,Other,With Family,3,2,1,2,4,1,5,3
942,56,Prefer Not to Say,High,Rarely,Other,Very Satisfied,Vending Machine,Taste,Sports Events,RC Cola,Other,8,1,2,5,1,2,5,5
943,57,Prefer Not to Say,High,Daily,Pepsi,Neutral,Supermarket,Other,Other,RC Cola,With Colleagues,2,4,3,4,5,5,1,3
944,47,Non-Binary,Middle,Rarely,Other,Satisfied,Convenience Store,Price,Travel,Coke,With Friends,6,5,3,5,3,1,3,2
945,57,Non-Binary,High,Rarely,Store Brand,Very Dissatisfied,Vending Machine,Taste,Sports Events,Store Brand,With Colleagues,10,3,2,1,4,5,3,5
946,57,Prefer Not to Say,Middle,Never,Pepsi,Very Satisfied,Convenience Store,Taste,Home,RC Cola,Other,0,5,1,4,4,1,2,1
947,26,Non-Binary,Low,Weekly,Store Brand,Satisfied,Convenience Store,Availability,Work,RC Cola,With Family,7,5,2,1,1,5,3,4
948,52,Female,Low,Never,Coke,Neutral,Online,Availability,Travel,Coke,With Family,0,2,3,5,3,1,3,4
949,45,Female,High,Daily,Pepsi,Very Satisfied,Vending Machine,Other,Restaurants,Pepsi,With Family,8,2,4,3,1,3,1,1
950,19,Male,Middle,Never,RC Cola,Dissatisfied,Online,Brand Loyalty,Work,Other,With Family,7,4,2,3,2,4,5,5
951,62,Non-Binary,Middle,Weekly,Pepsi,Dissatisfied,Vending Machine,Availability,Restaurants,Pepsi,With Colleagues,7,3,5,5,5,1,4,5
952,45,Female,Middle,Rarely,Pepsi,Very Satisfied,Supermarket,Availability,Home,RC Cola,Other,2,5,1,4,4,4,3,4
953,28,Male,Low,Monthly,RC Cola,Very Satisfied,Other,Brand Loyalty,Home,Coke,With Friends,7,4,3,2,1,5,2,4
954,20,Male,Low,Monthly,Store Brand,Very Dissatisfied,Online,Price,Sports Events,Other,With Friends,0,3,5,2,2,1,3,1
955,42,Non-Binary,Low,Rarely,RC Cola,Satisfied,Vending Machine,Price,Sports Events,Store Brand,Alone,4,4,1,5,1,1,1,1
956,54,Prefer Not to Say,Low,Monthly,Coke,Dissatisfied,Supermarket,Taste,Work,RC Cola,With Friends,8,1,3,2,5,3,2,4
957,40,Non-Binary,Middle,Never,RC Cola,Very Satisfied,Supermarket,Price,Work,RC Cola,Alone,8,3,4,1,5,1,2,2
958,43,Male,High,Monthly,Store Brand,Very Dissatisfied,Other,Other,Parties,RC Cola,Other,10,2,4,3,1,1,3,2
959,35,Male,High,Rarely,Coke,Very Satisfied,Online,Brand Loyalty,Home,Pepsi,With Friends,2,4,1,1,4,2,2,5
960,46,Male,Low,Never,Store Brand,Satisfied,Online,Price,Work,Other,With Family,2,4,5,4,4,3,3,5
961,53,Female,High,Weekly,RC Cola,Satisfied,Vending Machine,Price,Sports Events,Store Brand,Alone,6,5,3,4,5,4,3,4
962,24,Prefer Not to Say,High,Daily,Pepsi,Dissatisfied,Supermarket,Other,Parties,Other,Alone,0,2,3,1,4,4,2,5
963,39,Non-Binary,High,Never,Pepsi,Satisfied,Supermarket,Price,Home,Pepsi,With Colleagues,8,4,2,5,5,4,2,5
964,35,Male,Middle,Weekly,Coke,Satisfied,Other,Other,Other,Coke,With Friends,5,1,5,1,3,5,5,3
965,51,Female,High,Weekly,Pepsi,Very Satisfied,Supermarket,Price,Restaurants,Coke,With Family,4,5,4,3,5,4,5,1
966,23,Female,Middle,Daily,Store Brand,Satisfied,Supermarket,Other,Other,Coke,With Friends,8,5,1,4,1,3,5,2
967,19,Female,Middle,Rarely,Pepsi,Very Dissatisfied,Other,Taste,Travel,RC Cola,With Colleagues,4,3,2,3,5,3,1,1
968,21,Female,High,Daily,Store Brand,Very Satisfied,Convenience Store,Availability,Parties,Pepsi,Other,6,1,4,5,5,3,2,2
969,64,Non-Binary,Low,Rarely,Store Brand,Very Dissatisfied,Vending Machine,Taste,Sports Events,Other,With Colleagues,10,5,4,3,4,1,2,3
970,57,Prefer Not to Say,Middle,Monthly,Pepsi,Very Satisfied,Supermarket,Brand Loyalty,Travel,Store Brand,With Colleagues,2,3,5,5,2,5,2,1
971,43,Prefer Not to Say,High,Daily,Other,Very Dissatisfied,Convenience Store,Other,Work,Store Brand,With Colleagues,5,5,4,2,1,2,3,2
972,26,Prefer Not to Say,Middle,Never,Pepsi,Very Dissatisfied,Supermarket,Availability,Restaurants,Coke,Alone,5,3,2,1,2,5,1,5
973,42,Female,High,Rarely,Coke,Neutral,Supermarket,Price,Parties,RC Cola,With Family,2,5,2,5,3,4,2,2
974,59,Female,Middle,Weekly,Store Brand,Dissatisfied,Vending Machine,Price,Other,Other,Other,0,4,5,3,3,5,5,2
975,21,Prefer Not to Say,Low,Never,RC Cola,Very Satisfied,Supermarket,Brand Loyalty,Other,Other,With Friends,2,4,2,3,1,1,2,2
976,50,Prefer Not to Say,High,Rarely,Store Brand,Satisfied,Vending Machine,Price,Restaurants,RC Cola,Alone,6,4,3,2,3,5,4,4
977,20,Non-Binary,Middle,Weekly,Other,Very Dissatisfied,Vending Machine,Price,Work,Store Brand,With Family,0,5,2,4,5,4,2,1
978,37,Non-Binary,Middle,Rarely,Store Brand,Very Satisfied,Online,Availability,Restaurants,Store Brand,With Family,6,1,1,2,5,2,1,4
979,21,Female,Low,Never,Coke,Satisfied,Online,Taste,Sports Events,Other,With Family,7,2,3,5,2,3,1,2
980,53,Male,Low,Never,Other,Very Satisfied,Online,Other,Other,Pepsi,With Friends,2,1,4,3,3,1,3,4
981,40,Female,High,Monthly,Store Brand,Neutral,Online,Price,Sports Events,Other,With Friends,6,3,4,4,4,2,3,2
982,46,Male,Middle,Rarely,Other,Very Dissatisfied,Convenience Store,Availability,Restaurants,Coke,With Friends,10,5,3,5,1,1,4,3
983,31,Male,Middle,Monthly,Coke,Very Dissatisfied,Convenience Store,Other,Other,Pepsi,With Colleagues,8,2,3,2,5,1,2,5
984,51,Prefer Not to Say,High,Monthly,Coke,Satisfied,Convenience Store,Taste,Home,Other,Alone,9,2,2,4,5,1,5,4
985,56,Prefer Not to Say,High,Weekly,Coke,Neutral,Other,Taste,Sports Events,Other,With Colleagues,10,1,5,3,4,2,5,5
986,54,Female,Middle,Monthly,Pepsi,Satisfied,Vending Machine,Taste,Travel,Coke,Alone,8,1,1,4,3,4,3,5
987,54,Prefer Not to Say,Low,Rarely,Store Brand,Dissatisfied,Vending Machine,Availability,Sports Events,Coke,With Colleagues,9,2,1,4,2,3,5,3
988,24,Male,High,Daily,Pepsi,Very Satisfied,Other,Price,Parties,Store Brand,Alone,5,2,5,5,4,4,5,1
989,55,Female,Middle,Monthly,Coke,Neutral,Other,Brand Loyalty,Parties,Pepsi,Other,6,5,3,2,5,4,2,1
990,23,Prefer Not to Say,Low,Daily,Pepsi,Neutral,Convenience Store,Brand Loyalty,Parties,RC Cola,Other,9,5,3,5,3,1,5,2
991,22,Prefer Not to Say,Low,Weekly,RC Cola,Satisfied,Convenience Store,Price,Other,Coke,With Colleagues,2,1,4,5,2,3,1,4
992,51,Female,Middle,Daily,Other,Very Satisfied,Online,Price,Travel,Other,With Friends,9,4,3,4,3,4,1,2
993,41,Non-Binary,Low,Weekly,Store Brand,Dissatisfied,Supermarket,Other,Sports Events,RC Cola,With Colleagues,0,1,5,3,2,2,2,1
994,20,Prefer Not to Say,Middle,Rarely,RC Cola,Very Satisfied,Other,Other,Other,RC Cola,Other,9,1,3,5,5,4,1,4
995,39,Non-Binary,High,Daily,Other,Very Satisfied,Other,Taste,Travel,Pepsi,With Colleagues,4,1,5,3,5,5,1,4
996,21,Female,Middle,Monthly,Pepsi,Very Dissatisfied,Supermarket,Price,Sports Events,Pepsi,With Friends,2,2,3,5,4,1,4,1
997,47,Non-Binary,Middle,Weekly,Coke,Very Satisfied,Other,Price,Parties,Other,Other,7,5,3,4,5,5,2,4
998,33,Non-Binary,High,Weekly,Other,Very Satisfied,Other,Brand Loyalty,Sports Events,Coke,With Friends,10,5,2,3,3,2,2,5
999,61,Prefer Not to Say,Low,Daily,RC Cola,Very Satisfied,Other,Taste,Travel,RC Cola,With Family,10,4,5,2,5,1,2,4
